session_pitch,time,rear_ankle_angle_x,rear_ankle_angle_y,rear_ankle_angle_z,elbow_angle_x,elbow_angle_y,elbow_angle_z,rear_hip_angle_x,rear_hip_angle_y,rear_hip_angle_z,rear_knee_angle_x,rear_knee_angle_y,rear_knee_angle_z,shoulder_angle_x,shoulder_angle_y,shoulder_angle_z,wrist_angle_x,wrist_angle_y,wrist_angle_z,pelvis_angle_x,pelvis_angle_y,pelvis_angle_z,lead_ankle_angle_x,lead_ankle_angle_y,lead_ankle_angle_z,glove_elbow_angle_x,glove_elbow_angle_y,glove_elbow_angle_z,lead_hip_angle_x,lead_hip_angle_y,lead_hip_angle_z,lead_knee_angle_x,lead_knee_angle_y,lead_knee_angle_z,glove_shoulder_angle_x,glove_shoulder_angle_y,glove_shoulder_angle_z,glove_wrist_angle_x,glove_wrist_angle_y,glove_wrist_angle_z,torso_angle_x,torso_angle_y,torso_angle_z,torso_pelvis_angle_x,torso_pelvis_angle_y,torso_pelvis_angle_z,pkh_time,fp_10_time,fp_100_time,MER_time,BR_time,MIR_time
1097_2,0.9389,53.075,34.2896,21.8145,116.429,0,10.8121,18.9387,18.5594,6.3879,33.107,0,0,46.5094,88.8514,59.7821,23.857,-6.345,0,15.7657,2.6841,54.5046,88.0693,17.6183,-26.1002,102.559,0,-39.6214,-76.8357,26.8159,37.8623,56.9265,0,0,64.0221,67.0769,-34.7177,-32.1184,-15.7597,0,-17.4836,12.9477,26.1754,25.579,16.6696,25.1024,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9417,52.8633,32.7712,21.7166,115.9729,0,10.1522,18.9567,17.1236,7.7816,33.535,0,0,46.321,88.1711,62.0454,24.995,-5.251,0,16.6084,2.623,56.9038,87.651,17.1869,-26.0093,103.6919,0,-40.1974,-78.0429,24.9006,37.2593,56.884,0,0,63.3938,66.1543,-34.421,-32.634,-15.882,0,-17.6187,14.5605,28.5326,25.8612,18.1852,24.8068,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9444,52.6766,31.2272,21.6271,115.5708,0,9.6406,18.9185,15.6929,9.1694,33.9854,0,0,46.0563,87.4631,64.3051,26.1997,-4.2657,0,17.453,2.5017,59.3429,87.2095,16.7569,-25.8956,104.7944,0,-40.774,-79.1385,22.8678,36.7003,56.7203,0,0,62.61,65.1902,-34.1249,-33.0563,-16.0285,0,-17.654,16.2051,30.9523,26.0484,19.7438,24.5175,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9472,52.5118,29.6816,21.5569,115.221,0,9.3021,18.8323,14.2657,10.5407,34.4492,0,0,45.704,86.738,66.5862,27.4719,-3.4188,0,18.2884,2.324,61.8169,86.7652,16.323,-25.7635,105.8647,0,-41.3431,-80.1192,20.7347,36.1795,56.4508,0,0,61.6675,64.1809,-33.8271,-33.375,-16.2008,0,-17.5813,17.8727,33.4391,26.1261,21.332,24.2403,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.95,52.3688,28.1541,21.5141,114.919,0,9.158,18.7057,12.839,11.8834,34.9165,0,0,45.2544,86.0071,68.9144,28.8132,-2.7349,0,19.1036,2.0953,64.3201,86.3344,15.8805,-25.6165,106.9009,0,-41.8973,-80.9838,18.5202,35.6894,56.0917,0,0,60.565,63.1222,-33.5246,-33.5829,-16.3989,0,-17.392,19.5533,35.9985,26.0806,22.9341,23.9813,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9528,52.2506,26.6591,21.5031,114.6576,0,9.2249,18.5458,11.4088,13.184,35.3767,0,0,44.7009,85.2829,71.3138,30.2274,-2.2324,0,19.8883,1.8225,66.8472,85.9284,15.4253,-25.4569,107.9007,0,-42.4296,-81.733,16.2445,35.2214,55.6594,0,0,59.3032,62.0102,-33.2135,-33.6765,-16.6203,0,-17.0771,21.236,38.6367,25.8998,24.5325,23.7463,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9556,52.1618,25.2047,21.524,114.4266,0,9.5119,18.358,9.9705,14.4289,35.8192,0,0,44.0398,84.5776,73.8059,31.7195,-1.9212,0,20.6343,1.5137,69.3926,85.553,14.9538,-25.2869,108.8621,0,-42.9344,-82.3696,13.9278,34.7663,55.1695,0,0,57.8846,60.8407,-32.8886,-33.6561,-16.8606,0,-16.6278,22.9088,41.3599,25.5742,26.1079,23.5409,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9583,52.1077,23.7932,21.5718,114.214,0,10.0193,18.1458,8.519,15.6051,36.2336,0,0,43.2712,83.9033,76.4075,33.2959,-1.8017,0,21.3353,1.1778,71.9513,85.2091,14.4629,-25.1083,109.7827,0,-43.4075,-82.8985,11.5899,34.3144,54.6362,0,0,56.3131,59.61,-32.5437,-33.526,-17.1139,0,-16.0352,24.5589,44.1744,25.0973,27.6403,23.3697,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9611,52.0932,22.4212,21.6376,114.0063,0,10.7372,17.9103,7.0498,16.701,36.6097,0,0,42.3991,83.2714,79.1299,34.9625,-1.8648,0,21.9877,0.824,74.5185,84.8934,13.9499,-24.9231,110.6599,0,-43.8464,-83.3265,9.2492,33.856,54.0721,0,0,54.5932,58.3145,-32.1707,-33.2942,-17.3723,0,-15.2913,26.1727,47.0862,24.4664,29.1095,23.2366,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9639,52.1207,21.0815,21.7088,113.7896,0,11.6443,17.6504,5.5586,17.7065,36.9383,0,0,41.4311,82.6919,81.9774,36.7237,-2.0921,0,22.5909,0.4615,77.0899,84.5993,13.4129,-24.7332,111.4909,0,-44.2508,-83.6625,6.9227,33.3817,53.4883,0,0,52.7295,56.9511,-31.7591,-32.972,-17.6273,0,-14.3888,27.7366,50.1002,23.6832,30.4954,23.1438,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9667,52.1895,19.7645,21.7708,113.5505,0,12.7085,17.3623,4.0422,18.6142,37.2112,0,0,40.3778,82.1734,84.9479,38.5801,-2.4567,0,23.1472,0.0993,79.6616,84.3184,12.8505,-24.5408,112.2725,0,-44.622,-83.9167,4.6252,32.8826,52.8941,0,0,50.7254,55.5175,-31.2955,-32.5734,-17.8696,0,-13.3221,29.2368,53.2203,22.7537,31.7793,23.0924,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9694,52.2944,18.4601,21.8083,113.2775,0,13.8869,17.0403,2.4985,19.4191,37.4215,0,0,39.2526,81.7231,88.0324,40.5267,-2.9258,0,23.6616,-0.2543,82.2304,84.041,12.262,-24.3484,113.0014,0,-44.9634,-84.1011,2.3693,32.3505,52.2972,0,0,48.5819,54.0124,-30.7631,-32.1145,-18.0897,0,-12.0874,30.6596,56.4483,21.6882,32.9441,23.0814,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9722,52.4258,17.1599,21.8073,112.9618,0,15.1284,16.677,0.9268,20.1186,37.5637,0,0,38.0703,81.3462,91.2166,42.5514,-3.462,0,24.1416,-0.592,84.793,83.7581,11.6474,-24.1583,113.6739,0,-45.2799,-84.2283,0.1655,31.778,51.7039,0,0,46.2969,52.4359,-30.1408,-31.6127,-18.2786,0,-10.6835,31.992,59.7839,20.5013,33.9753,23.1084,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.975,52.5693,15.8581,21.7566,112.598,0,16.3758,16.2637,-0.6721,20.7123,37.6344,0,0,36.8463,81.0463,94.4821,44.6344,-4.0268,0,24.5966,-0.9076,87.3465,83.4613,11.0076,-23.973,114.2864,0,-45.578,-84.3117,-1.978,31.1591,51.1195,0,0,43.8638,50.7901,-29.4028,-31.0857,-18.4276,0,-9.1118,33.2217,63.2242,19.2109,34.861,23.1689,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9778,52.7075,14.5528,21.6487,112.1849,0,17.5694,15.7914,-2.2959,21.2016,37.6319,0,0,35.5952,80.8254,97.809,46.7481,-4.5821,0,25.0373,-1.1964,89.8879,83.1442,10.3442,-23.7946,114.8348,0,-45.8649,-84.3646,-4.0548,30.489,50.5479,0,0,41.2713,49.0789,-28.5187,-30.5509,-18.5291,0,-7.3773,34.3378,66.7631,17.8377,35.5926,23.2571,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9806,52.8208,13.2466,21.4809,111.7253,0,18.6514,15.2511,-3.9403,21.589,37.5568,0,0,34.3302,80.6839,101.1774,48.858,-5.0932,0,25.4747,-1.4553,92.4138,82.8025,9.6597,-23.6251,115.3152,0,-46.1484,-84.3998,-6.0604,29.7647,49.9924,0,0,38.5027,47.3092,-27.453,-30.0242,-18.5763,0,-5.4882,35.3302,70.3915,16.4045,36.1653,23.3655,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9833,52.8897,11.9456,21.2551,111.225,0,19.5696,14.6349,-5.5995,21.8781,37.4115,0,0,33.0621,80.621,104.5703,50.9255,-5.5305,0,25.92,-1.6827,94.9203,82.434,8.957,-23.466,115.7238,0,-46.4361,-84.4289,-7.9918,28.985,49.4551,0,0,35.5362,45.4907,-26.1665,-29.5198,-18.5634,0,-3.4561,36.1906,74.097,14.9347,36.5779,23.4855,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9861,52.8967,10.6591,20.9771,110.6918,0,20.2819,13.936,-7.2659,22.0722,37.201,0,0,31.7989,80.6345,107.9755,52.9104,-5.8705,0,26.383,-1.8788,97.4029,82.0387,8.24,-23.3185,116.0569,0,-46.735,-84.4621,-9.8474,28.1506,48.9373,0,0,32.3459,43.6362,-24.6167,-29.049,-18.4855,0,-1.2963,36.9123,77.8639,13.452,36.833,23.6077,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9889,52.8282,9.3981,20.656,110.1331,0,20.7595,13.1497,-8.9302,22.1749,36.932,0,0,30.5455,80.721,111.3866,54.7749,-6.0964,0,26.8723,-2.0458,99.856,81.6184,7.5127,-23.1834,116.3114,0,-47.0511,-84.5074,-11.6266,27.2645,48.4393,0,0,28.9032,41.7619,-22.7597,-28.6204,-18.3383,0,0.9732,37.4899,81.6738,11.9789,36.9368,23.7222,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9917,52.6769,8.1738,20.3024,109.5534,0,20.9893,12.2735,-10.5815,22.1891,36.6136,0,0,29.3045,80.8759,114.8037,56.4873,-6.198,0,27.3943,-2.1873,102.2736,81.1763,6.7797,-23.0613,116.4845,0,-47.3886,-84.571,-13.3297,26.332,47.9606,0,0,25.1783,39.8875,-20.5523,-28.2394,-18.1182,0,3.3314,37.9201,85.5058,10.536,36.8985,23.8192,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9944,52.4423,6.9962,19.9271,108.9511,0,20.9754,11.3068,-12.2075,22.1171,36.2565,0,0,28.0763,81.0934,118.2321,58.0259,-6.1711,0,27.9532,-2.3086,104.6485,80.7167,6.0458,-22.9522,116.5746,0,-47.7502,-84.6563,-14.9578,25.3604,47.4996,0,0,21.1435,38.0353,-17.9546,-27.9082,-17.822,0,5.7557,38.2011,89.3371,9.1413,36.7305,23.8894,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,0.9972,52.1316,5.8726,19.5394,108.3158,0,20.7384,10.2513,-13.7951,21.9611,35.8728,0,0,26.8613,81.3665,121.6811,59.3812,-6.016,0,28.5507,-2.4161,106.9735,80.244,5.3158,-22.8561,116.5809,0,-48.1364,-84.7649,-16.5129,24.3587,47.0539,0,0,16.775,36.2306,-14.9331,-27.6261,-17.4468,0,8.2222,38.3325,93.1438,7.8097,36.4469,23.9245,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1,51.7595,4.8069,19.1462,107.6247,0,20.3133,9.1107,-15.3303,21.7229,35.4761,0,0,25.6602,81.6865,125.1596,60.557,-5.7362,0,29.1863,-2.5173,109.2409,79.763,4.5946,-22.7731,116.504,0,-48.5456,-84.8961,-17.9976,23.3375,46.6202,0,0,12.057,34.5003,-11.463,-27.3892,-16.9904,0,10.7066,38.316,96.9016,6.5525,36.0634,23.9176,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0028,51.3471,3.7992,18.7512,106.8412,0,19.7457,7.8897,-16.7991,21.4045,35.0803,0,0,24.4764,82.0438,128.6728,61.5701,-5.3371,0,29.8574,-2.6203,111.4433,79.2777,3.8866,-22.7028,116.3462,0,-48.9744,-85.0478,-19.415,22.3084,46.1945,0,0,6.9835,32.8727,-7.5321,-27.1916,-16.4511,0,13.1852,38.1546,100.5867,5.3774,35.5966,23.8637,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0056,50.9205,2.8461,18.3553,105.9135,0,19.0879,6.5944,-18.1877,21.0087,34.6998,0,0,23.3166,82.427,132.2163,62.4467,-4.8246,0,30.5597,-2.7337,113.5741,78.7916,3.1958,-22.6452,116.1116,0,-49.4174,-85.2167,-20.769,21.2833,45.7724,0,0,1.5613,31.3759,-3.1425,-27.0252,-15.828,0,15.6359,37.8529,104.1766,4.2884,35.0626,23.7601,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0083,50.5086,1.9414,17.9565,104.7751,0,18.3922,5.2309,-19.4833,20.5394,34.3486,0,0,22.1927,82.8239,135.7716,63.2182,-4.2053,0,31.2878,-2.8658,115.6278,78.3073,2.5256,-22.6001,115.8065,0,-49.8681,-85.399,-22.0641,20.2743,45.3492,0,0,-4.1879,30.0368,1.6869,-26.88,-15.1214,0,18.0388,37.4172,107.6508,3.2862,34.4773,23.6065,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0111,50.1409,1.0775,17.5519,103.3475,0,17.7063,3.8055,-20.6744,20.0019,34.04,0,0,21.1215,83.2213,139.3007,63.9139,-3.4859,0,32.0358,-3.0244,117.6,77.8262,1.8784,-22.5671,115.4391,0,-50.3188,-85.5911,-23.3052,19.2924,44.9199,0,0,-10.227,28.8804,6.9198,-26.7449,-14.3332,0,20.3767,36.8552,110.9916,2.3687,33.855,23.4053,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0139,49.8451,0.2461,17.1386,101.5444,0,17.068,2.3243,-21.7511,19.4033,33.7855,0,0,20.1253,83.6053,142.7427,64.5537,-2.6749,0,32.798,-3.2169,119.4882,77.3488,1.2559,-22.5461,115.0201,0,-50.7613,-85.7899,-24.4976,18.3479,44.4799,0,0,-16.503,27.9276,12.502,-26.6078,-13.4671,0,22.6361,36.1762,114.184,1.5309,33.2086,23.1617,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0167,49.6449,-0.5593,16.7156,99.2778,0,16.5011,0.7924,-22.7058,18.7526,33.5952,0,0,19.2305,83.9626,146.0115,65.1399,-1.7832,0,33.5692,-3.4493,121.2911,76.8747,0.6585,-22.5365,114.5624,0,-51.1874,-85.9936,-25.6465,17.4495,44.0248,0,0,-22.9481,27.195,18.3628,-26.4558,-12.5286,0,24.8068,35.3912,117.2168,0.7664,32.5493,22.8834,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0194,49.5585,-1.3431,16.2853,96.4658,0,16.0141,-0.785,-23.5328,18.0602,33.4767,0,0,18.4663,84.2805,148.9961,65.6507,-0.8269,0,34.345,-3.7268,123.0089,76.4024,0.0858,-22.5378,114.0808,0,-51.5891,-86.2015,-26.7572,16.6046,43.5506,0,0,-29.4818,26.6936,24.4171,-26.2756,-11.5259,0,26.8828,34.5127,120.0821,0.0669,31.8866,22.5804,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0222,49.5975,-2.1061,15.8547,93.0414,0,15.6002,-2.4035,-24.2286,17.3379,33.4349,0,0,17.862,84.548,151.5632,66.0349,0.1716,0,35.1228,-4.0531,124.6427,75.9304,-0.4636,-22.549,113.5918,0,-51.9596,-86.4147,-27.8345,15.8187,43.0536,0,0,-36.0141,26.4281,30.5688,-26.0537,-10.469,0,28.8615,33.5544,122.7751,-0.5762,31.2286,22.2648,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.025,49.7661,-2.8452,15.4357,88.9618,0,15.2397,-4.0584,-24.7918,16.5984,33.4721,0,0,17.4445,84.7563,153.5629,66.2106,1.1818,0,35.9008,-4.4307,126.1937,75.4564,-0.9921,-22.5687,113.1131,0,-52.2927,-86.6357,-28.882,15.0965,42.5308,0,0,-42.4493,26.3966,36.7152,-25.7768,-9.3702,0,30.7436,32.5317,125.2942,-1.1722,30.5823,21.9498,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0278,50.0612,-3.5532,15.0452,84.2166,0,14.9052,-5.7444,-25.2224,15.8542,33.5877,0,0,17.2347,84.9,154.8359,66.0679,2.1645,0,36.679,-4.8606,127.6627,74.9783,-1.5023,-22.5952,112.6628,0,-52.5841,-86.8681,-29.9024,14.4411,41.9794,0,0,-48.69,26.5906,42.7513,-25.4321,-8.2438,0,32.5327,31.4609,127.6402,-1.7301,29.9543,21.6494,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0306,50.4734,-4.22,14.7037,78.835,0,14.5676,-7.4552,-25.5218,15.117,33.7784,0,0,17.2449,84.9774,155.2244,65.4752,3.0729,0,37.4585,-5.3427,129.0494,74.4942,-1.9973,-22.6262,112.2591,0,-52.8307,-87.1165,-30.8965,13.8554,41.3972,0,0,-54.6424,26.9952,48.5756,-25.0078,-7.1054,0,34.2347,30.3592,129.8158,-2.2585,29.3511,21.3777,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0333,50.988,-4.8329,14.4342,72.8897,0,14.2035,-9.183,-25.6923,14.3972,34.0386,0,0,17.4758,84.991,154.5822,64.2908,3.8545,0,38.2412,-5.8753,130.3514,74.0027,-2.4797,-22.659,111.9189,0,-53.0312,-87.3854,-31.8633,13.3414,40.7819,0,0,-60.22,27.5901,54.0944,-24.4934,-5.9719,0,35.8571,29.2445,131.8253,-2.7653,28.7796,21.1478,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0361,51.5861,-5.3782,14.2593,66.4983,0,13.8025,-10.918,-25.7369,13.7027,34.3604,0,0,17.9145,84.9476,152.7872,62.3781,4.4552,0,39.0295,-6.4556,131.564,73.5031,-2.9518,-22.6903,111.6579,0,-53.186,-87.6795,-32.7997,12.9013,40.1319,0,0,-65.348,28.3502,59.2271,-23.8805,-4.8607,0,37.4081,28.1347,133.6736,-3.2574,28.2476,20.9709,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0389,52.2467,-5.843,14.1995,59.8203,0,13.3727,-12.6483,-25.6585,13.0387,34.7344,0,0,18.5341,84.8587,149.7514,59.6219,4.8243,0,39.8261,-7.0793,132.6794,72.9953,-3.4146,-22.7165,111.4889,0,-53.297,-88.0023,-33.7,12.5371,39.4453,0,0,-69.9664,29.2471,63.909,-23.1633,-3.7896,0,38.8963,27.0475,135.3656,-3.7407,27.7636,20.8562,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0417,52.9481,-6.216,14.2697,53.0505,0,12.9447,-14.3601,-25.4607,12.4072,35.1505,0,0,19.2934,84.7399,145.4302,55.9473,4.9205,0,40.6333,-7.7405,133.6873,72.4805,-3.8679,-22.7339,111.422,0,-53.3674,-88.356,-34.5566,12.2507,38.721,0,0,-74.0322,30.2502,68.0947,-22.3389,-2.7763,0,40.3299,25.9995,136.9064,-4.2195,27.3373,20.8093,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0444,53.6693,-6.4894,14.4778,46.408,0,12.5723,-16.0382,-25.1469,11.8075,35.5979,0,0,20.1383,84.6107,139.8284,51.3346,4.7182,0,41.4528,-8.4319,134.5747,71.9605,-4.3099,-22.7383,111.4634,0,-53.402,-88.741,-35.3597,12.0439,37.9581,0,0,-77.5204,31.3282,71.7591,-21.4078,-1.8381,0,41.7163,25.0061,138.3005,-4.6969,26.9784,20.8324,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0472,54.3915,-6.6595,14.8225,40.1228,0,12.3293,-17.6662,-24.7211,11.236,36.0663,0,0,21.0053,84.4939,133.0026,45.8326,4.2128,0,42.2855,-9.1445,135.327,71.4383,-4.7371,-22.726,111.6156,0,-53.4063,-89.1561,-36.098,11.9177,37.1564,0,0,-80.4242,32.4504,74.8974,-20.3743,-0.9916,0,43.0614,24.0806,139.5518,-5.1742,26.6969,20.9233,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.05,55.0985,-6.7268,15.2924,34.4202,0,12.303,-19.228,-24.1879,10.6868,36.546,0,0,21.8242,84.4144,125.0603,39.5645,3.4245,0,43.1314,-9.8678,135.9287,70.9176,-5.1439,-22.6931,111.8771,0,-53.3866,-89.5977,-36.759,11.8722,36.3165,0,0,-82.7541,33.5879,77.5241,-19.246,-0.2529,0,44.3699,23.234,140.6636,-5.6506,26.5017,21.0755,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0528,55.7781,-6.6966,15.8661,29.5043,0,12.5851,-20.7084,-23.5529,10.1533,37.0286,0,0,22.5228,84.3987,116.1544,32.727,2.4002,0,43.9896,-10.5895,136.3647,70.4026,-5.5236,-22.6366,112.2428,0,-53.3496,-90.061,-37.3296,11.9056,35.4404,0,0,-84.5354,34.7145,79.6706,-18.0333,0.3632,0,45.6445,22.4739,141.6389,-6.1235,26.4001,21.2783,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0556,56.4212,-6.5781,16.5129,25.5427,0,13.2587,-22.0941,-22.8233,9.6284,37.5074,0,0,23.0316,84.4736,106.4751,25.5817,1.2115,0,44.8583,-11.296,136.6219,69.8984,-5.8678,-22.5541,112.7036,0,-53.3018,-90.5394,-37.7974,12.0145,34.5313,0,0,-85.8065,35.8075,81.3819,-16.7491,0.8429,0,46.8863,21.8049,142.4803,-6.588,26.3969,21.5168,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0583,57.0228,-6.3834,17.195,22.6535,0,14.3868,-23.3751,-22.0078,9.106,37.9773,0,0,23.2874,84.6653,96.2387,18.4381,-0.0491,0,45.7347,-11.9725,136.6903,69.4099,-6.1673,-22.4443,113.2479,0,-53.249,-91.0256,-38.1506,12.1927,33.5942,0,0,-86.6153,36.8481,82.7132,-15.4071,1.1743,0,48.0948,21.2277,143.1907,-7.0369,26.4933,21.7725,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0611,57.5808,-6.1262,17.8698,20.8959,0,15.9992,-24.5448,-21.1169,8.5821,38.435,0,0,23.2379,84.9977,85.675,11.6308,-1.2761,0,46.6157,-12.6034,136.5642,68.9423,-6.4126,-22.307,113.8615,0,-53.1959,-91.5119,-38.3794,12.4313,32.6357,0,0,-87.0166,37.8215,83.7257,-14.0203,1.3475,0,49.2677,20.7396,143.7732,-7.461,26.6863,22.0242,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0639,58.0961,-5.8204,18.4933,20.2657,0,18.0831,-25.6007,-20.1634,8.0553,38.8785,0,0,22.844,85.4914,75.0144,5.4915,-2.3607,0,47.4975,-13.173,136.2435,68.5007,-6.5943,-22.1433,114.5285,0,-53.1447,-91.9905,-38.4765,12.719,31.6642,0,0,-87.0688,38.7175,84.4827,-12.5996,1.3559,0,50.4016,20.3339,144.2316,-7.8494,26.9686,22.2484,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0667,58.5714,-5.4786,19.0235,20.6958,0,20.5775,-26.5445,-19.1616,7.528,39.3075,0,0,22.0815,86.1624,64.4756,0.3206,-3.2016,0,48.3762,-13.6657,135.734,68.0898,-6.7035,-21.9558,115.2321,0,-53.095,-92.4544,-38.4376,13.0418,30.6896,0,0,-86.8322,39.5299,85.0462,-11.1517,1.1968,0,51.4921,20.001,144.5703,-8.19,27.328,22.421,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0694,59.0111,-5.1104,19.4239,22.0615,0,23.3714,-27.3813,-18.1275,7.0061,39.7219,0,0,20.942,87.0209,54.2558,-3.6405,-3.7164,0,49.2472,-14.0671,135.0476,67.7136,-6.733,-21.7486,115.9551,0,-53.0424,-92.8972,-38.2616,13.384,29.7234,0,0,-86.3662,40.2565,85.4741,-9.6775,0.8727,0,52.5341,19.7282,144.7945,-8.47,27.7477,22.518,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0722,59.4201,-4.7217,19.6669,24.191,0,26.309,-28.1193,-17.0779,6.4995,40.1224,0,0,19.432,88.07,44.5221,-6.2317,-3.8511,0,50.1057,-14.3643,134.2022,67.3757,-6.6772,-21.5269,116.6806,0,-52.9777,-93.3136,-37.9509,13.7284,28.7777,0,0,-85.7286,40.8992,85.8178,-8.1704,0.3926,0,53.5221,19.501,144.9104,-8.6775,28.2072,22.5172,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.075,59.8037,-4.3139,19.7359,26.8789,0,29.1993,-28.7681,-16.0301,6.021,40.5091,0,0,17.5709,89.3052,35.4078,-7.3896,-3.5873,0,50.9465,-14.5465,133.2205,67.079,-6.5324,-21.2971,117.3922,0,-52.8857,-93.6994,-37.5113,14.0575,27.8652,0,0,-84.9743,41.464,86.1213,-6.6158,-0.2269,0,54.4507,19.3036,144.9247,-8.8018,28.6829,22.399,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0778,60.167,-3.8832,19.6269,29.9021,0,31.8312,-29.338,-15.0011,5.5863,40.8817,0,0,15.3893,90.7139,27.0102,-7.1534,-2.9461,0,51.7636,-14.6059,132.1295,66.8256,-6.2976,-21.0663,118.0742,0,-52.7453,-94.051,-36.9516,14.3543,26.9984,0,0,-84.1554,41.9603,86.4202,-4.9904,-0.9611,0,55.3153,19.12,144.8443,-8.835,29.1493,22.1476,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0806,60.5146,-3.4216,19.3494,33.0362,0,33.9918,-29.8381,-14.0067,5.2122,41.2387,0,0,12.9249,92.2752,19.3923,-5.6614,-1.9869,0,52.5504,-14.5375,130.9585,66.6172,-5.9741,-20.842,118.712,0,-52.5283,-94.3654,-36.283,14.6034,26.1891,0,0,-83.321,42.4015,86.7422,-3.2633,-1.7761,0,56.1119,18.9353,144.6765,-8.773,29.5805,21.7525,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0833,60.85,-2.9171,18.9255,36.0714,0,35.487,-30.2757,-13.0608,4.9161,41.5772,0,0,10.2201,93.9601,12.5866,-3.1385,-0.8027,0,53.2992,-14.3395,129.7376,66.4544,-5.5656,-20.6316,119.2919,0,-52.2004,-94.6397,-35.5187,14.7912,25.4475,0,0,-82.5174,42.8044,87.1079,-1.3967,-2.6297,0,56.838,18.7366,144.4286,-8.6162,29.9515,21.2087,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
1097_2,1.0861,61.1761,-2.3553,18.3882,38.826,0,36.1614,-30.6546,-12.1753,4.7143,41.8931,0,0,7.3184,95.7332,6.6013,0.1248,0.4886,0,54.0018,-14.0133,128.4963,66.3377,-5.0783,-20.4418,119.8012,0,-51.7218,-94.8709,-34.6728,14.9074,24.7821,0,0,-81.7881,43.1892,87.5315,0.6508,-3.4718,0,57.493,18.5144,144.1074,-8.3705,30.2401,20.5176,0.1722,0.8528,0.8917,1.0306,1.0611,1.1083
